# loaded vehicles [#]
154.00
454.00
754.00
1054.00
1354.00
1654.00
1954.00
2254.00
2554.00
2854.00
3154.00
3454.00
3754.00
4054.00
4354.00
4654.00
4954.00
5254.00
5554.00
5854.00
6154.00
6454.00
6754.00
7054.00
7354.00
7654.00
7954.00
8254.00
8554.00
8854.00
9154.00
9454.00
9754.00
10054.00
10354.00
10654.00
10954.00
11254.00
11554.00
11854.00
12154.00
12454.00
12754.00
13054.00
13354.00
13654.00
13954.00
14254.00
14554.00
14854.00
15154.00
15454.00
15754.00
16054.00
16354.00
16654.00
16954.00
17254.00
17554.00
17854.00
18000.00
